travel_id,name,season,nature,vibe,target,fee,parking,address,open_time,latitude,longitude,full_address,short_description,row_number,matched_cloud_name,image_count,image_urls,match_score,match_method,reason
11,교암해변,"여름, 사계절","산, 바다, 숲, 도시",사진명소,연인,무료,가능,강원특별자치도 고성군 토성면 천학정길 37,"[하절기 7~8월]<br>
- 일반해변 06:00~24:00<br>
- 마을관리해변 06:00~22:00",38.29165751,128.5466038,강원특별자치도 고성군 토성면 천학정길 37,교암리 해수욕장은 금강산의 제1해수욕장이라고 하는데 길이 1㎞의 백사장은 경사가 완만하고 모래질이 좋다. 교암항 방향으로 방파제 너머 산 아래 솔숲에는 천학정이 있고 남쪽 3㎞ 거리엔 관동팔경 중의 하나인 청간정이 있어 해수욕과 함께 뛰어난 자연경관도 즐길 수 있다. 근처 문암항에서 교암해변 방향을 바라보면 해변 너머 설악산과 울산바위가 파노라마 사진처럼 ,11,교암해변,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760794482/%EA%B5%90%EC%95%94%ED%95%B4%EB%B3%80_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_c40ojt.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760794480/%EA%B5%90%EC%95%94%ED%95%B4%EB%B3%80_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_yvnkbh.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760794475/%EA%B5%90%EC%95%94%ED%95%B4%EB%B3%80_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_jsykk3.jpg",1,exact,
12,덕산해변,"여름, 사계절","산, 바다, 도시","산책, 경치, 물놀이, 감성",연인,정보없음,가능,강원특별자치도 삼척시 근덕면 덕산해변길 114,상시 개방,37.38586761,129.240961,강원특별자치도 삼척시 근덕면 덕산해변길 114,"삼척 시내에서 9㎞가량의 거리에 위치한 곳으로써 평균수심 1~2m 정도이며 연장 580m, 폭 50m의 백사장을 보유하고 있고 주변에는 맹방해변과의 사이에 덕봉산을 경계로 하고 있어 경관이 수려하며 인접되어 있는 덕산항(남애포)이 있어 매일같이 싱싱한 활어도 맛볼 수 있다. 150여 가구의 대단위 민박촌으로 형성되어 있어 서비스가 잘 된 곳으로 평가되고 있",12,덕산해변,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760795499/%EB%8D%95%EC%82%B0%ED%95%B4%EB%B3%80_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_mcbdfx.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760795496/%EB%8D%95%EC%82%B0%ED%95%B4%EB%B3%80_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_z83vde.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760795493/%EB%8D%95%EC%82%B0%ED%95%B4%EB%B3%80_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_zkjeqx.jpg",1,exact,
13,소양호(인제),사계절,"바다, 호수, 계곡, 섬, 숲, 절, 마을, 도시","산책, 힐링, 경치, 낚시",연인,무료,불가능,강원특별자치도 인제군 남면 신월리49-2,상시 개방,38.0235685,128.0719192,강원특별자치도 인제군 남면 신월리49-2,"충주호와 더불어 우리나라에서 가장 큰 인공호수인 소양호는 1973년 높이 123m의 소양댐이 완공되면서 조성되었다. 강원도 춘천시, 양구군, 인제군에 걸쳐 있는 소양호는 내륙의 바다라는 별칭을 가지고 있으며 한강 하류에 위치한 수도권 지역의 핵심 수자원이다. 소양호의 면적은 약 70㎢이고 유역면적은 2793㎢에 이르며 총저수량은 약 29억 톤이다. 드문드문",13,인제,15,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800581/%EC%9D%B8%EC%A0%9C_%ED%99%A9%ED%83%9C%EB%A7%88%EC%9D%84_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_zcodcg.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800578/%EC%9D%B8%EC%A0%9C_%ED%99%A9%ED%83%9C%EB%A7%88%EC%9D%84_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_zam7hg.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800574/%EC%9D%B8%EC%A0%9C_%ED%99%A9%ED%83%9C%EB%A7%88%EC%9D%84_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_nf9qrp.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800570/%EC%9D%B8%EC%A0%9C_%ED%95%98%EC%B6%94%EB%A7%88%EC%9D%84_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_rtmglt.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800566/%EC%9D%B8%EC%A0%9C_%ED%95%98%EC%B6%94%EB%A7%88%EC%9D%84_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_blut6i.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800561/%EC%9D%B8%EC%A0%9C_%ED%95%98%EC%B6%94%EB%A7%88%EC%9D%84_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_tfcex1.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800557/%EC%9D%B8%EC%A0%9C_%ED%95%98%EB%8A%98%EC%97%AC%EC%9A%B8%EC%86%8C%EC%B9%98%EB%A7%88%EC%9D%84_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_q4dkku.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800550/%EC%9D%B8%EC%A0%9C_%ED%95%98%EB%8A%98%EC%97%AC%EC%9A%B8%EC%86%8C%EC%B9%98%EB%A7%88%EC%9D%84_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_aiyxsd.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800549/%EC%9D%B8%EC%A0%9C_%ED%95%98%EB%8A%98%EC%97%AC%EC%9A%B8%EC%86%8C%EC%B9%98%EB%A7%88%EC%9D%84_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_io2koj.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800541/%EC%9D%B8%EC%A0%9C_%EB%AF%B8%EC%82%B0%EB%A6%AC_%EA%B0%9C%EC%9D%B8%EC%95%BD%EC%88%98_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_tf6qls.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800539/%EC%9D%B8%EC%A0%9C_%EB%AF%B8%EC%82%B0%EB%A6%AC_%EA%B0%9C%EC%9D%B8%EC%95%BD%EC%88%98_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_p7xy40.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800534/%EC%9D%B8%EC%A0%9C_%EB%AF%B8%EC%82%B0%EB%A6%AC_%EA%B0%9C%EC%9D%B8%EC%95%BD%EC%88%98_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_icjrsa.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800530/%EC%9D%B8%EC%A0%9C_%EB%83%87%EA%B0%95%EB%A7%88%EC%9D%84_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_saj4sj.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800528/%EC%9D%B8%EC%A0%9C_%EB%83%87%EA%B0%95%EB%A7%88%EC%9D%84_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_rtlu5x.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800521/%EC%9D%B8%EC%A0%9C_%EB%83%87%EA%B0%95%EB%A7%88%EC%9D%84_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_zk2znm.jpg",1,exact,
14,장신유원지,"여름, 사계절","산, 계곡, 마을",액티비티,가족,정보없음,가능,강원특별자치도 고성군 간성읍 소똥령마을길 32(간성읍),,38.33095799,128.3782457,강원특별자치도 고성군 간성읍 소똥령마을길 32(간성읍),"장신유원지는 진부령 정상에서 내려오는 오염되지 않은 깨끗한 물과 주위의 산, 계곡, 하천이 어우러진 자연 발생 유원지이며, 가족단위 관광객이 많이 찾는 곳이다. 진부령에 여러 계곡이 있지만 유원지로 개방된 구간은 이곳뿐이다. 여름철 동해와 함께 진부령계곡의 맑은 물을 함께 찾는 피서객이 계속 늘어나자 고성군에서는 1990년 계곡 주변을 비지정 관광지로 지정",14,장신유원지,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800791/%EC%9E%A5%EC%8B%A0%EC%9C%A0%EC%9B%90%EC%A7%80_3_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_xvqxrt.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800787/%EC%9E%A5%EC%8B%A0%EC%9C%A0%EC%9B%90%EC%A7%80_2_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_z3vnwd.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800784/%EC%9E%A5%EC%8B%A0%EC%9C%A0%EC%9B%90%EC%A7%80_1_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_i6sz9q.jpg",1,exact,
15,아우라지,"여름, 사계절","산, 문화재, 절, 도시","산책, 경치, 역사, 교육, 조용한, 감성",연인,무료,가능,강원특별자치도 정선군 여량면 아우라지길 69,상시 개방,37.47583054,128.7239879,강원특별자치도 정선군 여량면 아우라지길 69,"여량면 여량리에 위치해 있으며 강원도 무형문화재 제1호인 정선아리랑의 대표적인 발생지 의 한 곳으로서 예부터 강과 산이 수려하고 평창군 대관령면에서 발원되어 흐르고 있는 구절쪽의 송천과 삼척시 하장면에서 발원하여 흐르고 있는  임계쪽의 골지천이 합류되어 ‘어우러진다’ 하여 아우라지라 불리우고 있으며 이러한 자연적인 배경에서 송천을 양수,골지천을 음수라 칭하",15,아우라지,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798695/%EC%95%84%EC%9A%B0%EB%9D%BC%EC%A7%80_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_yuljfb.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798692/%EC%95%84%EC%9A%B0%EB%9D%BC%EC%A7%80_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_zzebht.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798689/%EC%95%84%EC%9A%B0%EB%9D%BC%EC%A7%80_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_nw0ft6.jpg",1,exact,
16,양구 펀치볼마을 (펀치볼),사계절,"산, 바다, 전망대, 마을",교육,연인,무료,가능,강원특별자치도 양구군 해안면 동막동길 50-3,상시 개방,38.28926113,128.1438712,강원특별자치도 양구군 해안면 동막동길 50-3,"펀치볼은 강원도 양구군 해안면, 해발 400~500m 고지대에 형성된 분지로, 양구 북동쪽 약 22km 지점에 위치하며, 그 모습이 마치 화채그릇(Punch Bowl)을 닮아 ‘펀치볼’이라 불린다. 남북으로 길쭉하고 남쪽으로 좁아지는 특이한 지형은 운석 충돌설과 차별침식설이 있으나, 운석의 흔적이 없고 주변 암석의 차이에 따른 침식 작용으로 형성되었다는 차",16,펀치볼지구전투전적비,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760802877/%ED%8E%80%EC%B9%98%EB%B3%BC%EC%A7%80%EA%B5%AC%EC%A0%84%ED%88%AC%EC%A0%84%EC%A0%81%EB%B9%84_3_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_rwrozy.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760802873/%ED%8E%80%EC%B9%98%EB%B3%BC%EC%A7%80%EA%B5%AC%EC%A0%84%ED%88%AC%EC%A0%84%EC%A0%81%EB%B9%84_2_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_yc7qng.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760802869/%ED%8E%80%EC%B9%98%EB%B3%BC%EC%A7%80%EA%B5%AC%EC%A0%84%ED%88%AC%EC%A0%84%EC%A0%81%EB%B9%84_1_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_jzwwus.jpg",0.9,contains,
17,비봉산(양구),사계절,"산, 공원","산책, 경치",연인,무료,가능,강원특별자치도 양구군 양구읍 하리,상시 개방,38.11445664,128.0046225,강원특별자치도 양구군 양구읍 하리,"비봉산은 강원도 양구군 양구읍에 위치한 해발 458m의 산으로, 도솔산에서 이어진 산줄기로 양구 지역의 진산이다. 과거 양구 관아에서 2리 떨어진 곳에 위치해 중심 지맥으로 여겨졌으며, 여러 고지도에도 양구읍과 함께 주요 산으로 표시되어 있다. 산 북쪽 사면에는 삼국 시대에 축조된 것으로 전해지는 산성 터가 일부 남아 있고, 산기슭에는 제사를 지냈다는 제단",17,양구,12,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798875/%EC%96%91%EA%B5%AC_%ED%95%B4%EC%8B%9C%EA%B3%84_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_vsnidd.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798870/%EC%96%91%EA%B5%AC_%ED%95%B4%EC%8B%9C%EA%B3%84_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_ca6q2j.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798867/%EC%96%91%EA%B5%AC_%ED%95%B4%EC%8B%9C%EA%B3%84_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_oelfit.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798864/%EC%96%91%EA%B5%AC_%ED%8E%80%EC%B9%98%EB%B3%BC%EB%A7%88%EC%9D%84_%ED%8E%80%EC%B9%98%EB%B3%BC__3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_pnrw3j.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798860/%EC%96%91%EA%B5%AC_%ED%8E%80%EC%B9%98%EB%B3%BC%EB%A7%88%EC%9D%84_%ED%8E%80%EC%B9%98%EB%B3%BC__2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_glootd.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798856/%EC%96%91%EA%B5%AC_%ED%8E%80%EC%B9%98%EB%B3%BC%EB%A7%88%EC%9D%84_%ED%8E%80%EC%B9%98%EB%B3%BC__1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_iaiema.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798853/%EC%96%91%EA%B5%AC_%EC%82%B0%EC%96%91_%EC%82%AC%ED%96%A5%EB%85%B8%EB%A3%A8%EC%84%BC%ED%84%B0_3_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_qmmna9.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798849/%EC%96%91%EA%B5%AC_%EC%82%B0%EC%96%91_%EC%82%AC%ED%96%A5%EB%85%B8%EB%A3%A8%EC%84%BC%ED%84%B0_2_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_ynk1ae.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798846/%EC%96%91%EA%B5%AC_%EC%82%B0%EC%96%91_%EC%82%AC%ED%96%A5%EB%85%B8%EB%A3%A8%EC%84%BC%ED%84%B0_1_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_qtnln7.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798843/%EC%96%91%EA%B5%AC_%EA%B5%AD%ED%86%A0%EC%A0%95%EC%A4%91%EC%95%99%EB%B0%B0%EA%BC%BD%EB%A7%88%EC%9D%84_3_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_db37zl.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798838/%EC%96%91%EA%B5%AC_%EA%B5%AD%ED%86%A0%EC%A0%95%EC%A4%91%EC%95%99%EB%B0%B0%EA%BC%BD%EB%A7%88%EC%9D%84_2_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_n1pvg5.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798837/%EC%96%91%EA%B5%AC_%EA%B5%AD%ED%86%A0%EC%A0%95%EC%A4%91%EC%95%99%EB%B0%B0%EA%BC%BD%EB%A7%88%EC%9D%84_1_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_gddnhf.jpg",1,exact,
18,파로호(양구),사계절,"산, 호수",낚시,연인,무료,가능,강원특별자치도 양구군 양구읍 하리,상시 개방,38.11915574,127.9864213,강원특별자치도 양구군 양구읍 하리,"파로호는 화천군과 양구군에 걸쳐있는 우리나라 최북단에 위치하는 인공호수이다. 일산(1,190m), 월명봉(719m) 등 높은 산들에 둘러싸여 있어 경관이 뛰어나며, 6·25 전쟁 당시 화천전투에서 수많은 북한군과 중공군이 수장된 곳이라 하여 이승만 대통령이 ‘파로호’라 명명한 것으로 알려져 있다. 이 지역은 광복 직후 38선 이북에 위치했으나 6·25 전쟁",18,파로호,6,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760802759/%ED%8C%8C%EB%A1%9C%ED%98%B8_%ED%99%94%EC%B2%9C__3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_khvnwi.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760802755/%ED%8C%8C%EB%A1%9C%ED%98%B8_%ED%99%94%EC%B2%9C__2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_zkgxin.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760802752/%ED%8C%8C%EB%A1%9C%ED%98%B8_%ED%99%94%EC%B2%9C__1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_mco5zl.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760802748/%ED%8C%8C%EB%A1%9C%ED%98%B8_%EC%96%91%EA%B5%AC__3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_qg2dhz.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760802745/%ED%8C%8C%EB%A1%9C%ED%98%B8_%EC%96%91%EA%B5%AC__2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_wy0y9b.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760802741/%ED%8C%8C%EB%A1%9C%ED%98%B8_%EC%96%91%EA%B5%AC__1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_shrc9k.jpg",1,exact,
19,궁촌해변(궁촌해수욕장),"여름, 사계절","바다, 문화재","경치, 물놀이, 역사, 교육",가족,정보없음,정보없음,강원특별자치도 삼척시 근덕면 궁촌해변길 65,,37.3243002,129.2671939,강원특별자치도 삼척시 근덕면 궁촌해변길 65,삼척에서 남쪽 방향인 울진 방향 국도 약 15㎞ 지점에 백사장과 송림으로 둘러싸인 궁촌해변이 있다. 관광객들의 편의를 위해 해수욕장 내의 백사장까지 차량이 들어갈 수 있어 오토캠핑도 가능하다. 해수와 민물이 교차해 수심이 얕고 바닷물이 깨끗하여 가족이 함께 즐기기에 더없이 좋은 곳이다. 이곳에서는 참게와 민물고기인 은어도 잡힌다. 일반인들에게 아직 널리 알,19,궁촌해변,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760794765/%EA%B6%81%EC%B4%8C%ED%95%B4%EB%B3%80_%EA%B6%81%EC%B4%8C%ED%95%B4%EC%88%98%EC%9A%95%EC%9E%A5__3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_b7hs3s.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760794762/%EA%B6%81%EC%B4%8C%ED%95%B4%EB%B3%80_%EA%B6%81%EC%B4%8C%ED%95%B4%EC%88%98%EC%9A%95%EC%9E%A5__2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_t2bk4u.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760794758/%EA%B6%81%EC%B4%8C%ED%95%B4%EB%B3%80_%EA%B6%81%EC%B4%8C%ED%95%B4%EC%88%98%EC%9A%95%EC%9E%A5__1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_tzhweu.jpg",1,exact,
20,봉수대해변,"여름, 사계절","산, 바다, 도시",사진명소,연인,정보없음,가능 (약 소형 152대),강원특별자치도 고성군 죽왕면 오호리(죽왕면),"[하절기(7월~8월)]<br>
- 일반해변 06:00~24:00<br>
- 마을관리해변 06:00~22:00",38.32280352,128.5280046,강원특별자치도 고성군 죽왕면 오호리(죽왕면),삼포해변에서 북쪽으로 200m 떨어진 곳에 자리 잡고 있는 해변이다. 국도 7호선 옆을 따라 위치하고 있어 곧바로 해변 백사장에 발을 내디딜 수 있는 곳으로 고성 산불로 피해를 본 주민들에게 새로운 보금자리를 제공하기 위하여 미개발 해안을 1997년에 해변으로 개발한 곳이다. 백사장 길이는 800m 정도로 아담한 편이지만 모래가 곱고 깨끗하다. 백사장 폭은,20,봉수대해변,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760796914/%EB%B4%89%EC%88%98%EB%8C%80%ED%95%B4%EB%B3%80_3_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_jzwvpo.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760796910/%EB%B4%89%EC%88%98%EB%8C%80%ED%95%B4%EB%B3%80_2_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_thxymp.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760796906/%EB%B4%89%EC%88%98%EB%8C%80%ED%95%B4%EB%B3%80_1_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_ny9tsy.jpg",1,exact,
21,용연동굴 (강원고생대 국가지질공원),사계절,"산, 계곡, 공원, 동굴","산책, 경치, 물놀이, 액티비티",연인,[개인],가능,강원특별자치도 태백시 태백로 283-29,09:00~18:00 (매표 마감 17:00),37.20893213,128.9418876,강원특별자치도 태백시 태백로 283-29,"용연동굴이란 이름은 용의 연못 속에 있던 용이 계곡을 따라 하늘로 승천했다는 뜻을 담고 있다. 용연동굴은 백두대간의 중추인 금대봉 하부능선 해발 920m에 위치하고, 약 1억 5천~3억만 년 전에 생성된 것으로 알려져 있다. 동굴의 길이는 약 843m, 구조는 4개의 광장과 순환형 수평굴로 이루어져 있다. 내부에는 긴다리장님좀먼지벌레 등 진귀한 생물 38종",21,용연동굴,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760799950/%EC%9A%A9%EC%97%B0%EB%8F%99%EA%B5%B4_%EA%B0%95%EC%9B%90%EA%B3%A0%EC%83%9D%EB%8C%80_%EA%B5%AD%EA%B0%80%EC%A7%80%EC%A7%88%EA%B3%B5%EC%9B%90__3_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_fdewrc.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760799945/%EC%9A%A9%EC%97%B0%EB%8F%99%EA%B5%B4_%EA%B0%95%EC%9B%90%EA%B3%A0%EC%83%9D%EB%8C%80_%EA%B5%AD%EA%B0%80%EC%A7%80%EC%A7%88%EA%B3%B5%EC%9B%90__2_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_aufr6f.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760799945/%EC%9A%A9%EC%97%B0%EB%8F%99%EA%B5%B4_%EA%B0%95%EC%9B%90%EA%B3%A0%EC%83%9D%EB%8C%80_%EA%B5%AD%EA%B0%80%EC%A7%80%EC%A7%88%EA%B3%B5%EC%9B%90__1_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_wud1ag.jpg",1,exact,
22,거진11리해변,"여름, 사계절",바다,"액티비티, 물놀이, 낚시","가족, 연인",정보없음,가능,강원특별자치도 고성군 거진읍 거진리11리,"하절기 7~8월<br>
- 일반해변 06:00~24:00<br> 
- 마을관리해변 06:00~22:00",38.4443157,128.4552101,강원특별자치도 고성군 거진읍 거진리11리,"화진포호 남쪽의 거진항과 거진 읍내의 초입에 위치한 해수욕장이다. 1983년 7월 10일에 처음 개장된 이래 해수욕장은 여름 피서철에만 한시적으로 개장되며 해변은 상시 개방한다. 
길이 약 500m에 넓이 17,520m²(5,300여 평)의 백사장이 펼쳐져 있어 가족단위나 연인들끼리의 피서지로 좋다. 바다가 방파제로 막혀 있고 물이 얕아서 아이들 물놀이에 ",22,거진11리해변,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760794063/%EA%B1%B0%EC%A7%8411%EB%A6%AC%ED%95%B4%EB%B3%80_3_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_udmcyn.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760794062/%EA%B1%B0%EC%A7%8411%EB%A6%AC%ED%95%B4%EB%B3%80_2_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_yiwfkx.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760794057/%EA%B1%B0%EC%A7%8411%EB%A6%AC%ED%95%B4%EB%B3%80_1_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_msvnva.jpg",1,exact,
23,청간해변,사계절,"산, 바다, 절, 마을","산책, 경치, 물놀이, 역사, 조용한, 예술/문화",가족,정보없음,가능 (소형 약 15대),강원특별자치도 고성군 토성면 청간리(토성면),"- 매년 하절기 7~8월<br>
- 일반해변06:00~24:00<br>
- 마을관리해변 06:00~22:00",38.26561634,128.5590702,강원특별자치도 고성군 토성면 청간리(토성면),"백사장은 마을 앞 깨끗한 해안선을 따라 길이 300m, 6,611㎡의 백사장은 희고 고운 모래가 산재해 피서지로 최적이다. 1992년 7월에 개장된 이래 매년 해변과 백사장이 사계절 운영하는 곳으로 청간정 앞까지 해변으로 개방하여 깨끗한 백사장과 수려한 경관을 자랑한다. 주로 지역주민과 가족단위 피서객이 많이 찾아오며 인근 마을에 민박과 설악권 콘도미니엄 ",23,청간해변,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760801448/%EC%B2%AD%EA%B0%84%ED%95%B4%EB%B3%80_3_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_pkehco.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760801444/%EC%B2%AD%EA%B0%84%ED%95%B4%EB%B3%80_2_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_n1tpz6.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760801440/%EC%B2%AD%EA%B0%84%ED%95%B4%EB%B3%80_1_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_oddt19.jpg",1,exact,
